benchmark_id,benchmark_family,granularity,semantic_label_mode,rollback_split_condition,method_id,compiler,compiler_id,opt_level,profile_condition,status,error_message,comparison_sites,worst_case_depth,expected_depth,accept_predicate_num_intervals,accept_predicate_comparison_sites,accept_predicate_worst_case_depth,accept_predicate_expected_depth,rollbackacc_predicate_num_intervals,rollbackacc_predicate_comparison_sites,rollbackacc_predicate_worst_case_depth,rollbackacc_predicate_expected_depth,throughput_bytes_per_sec
BM6,Python-like lexer,fine,fine,off,B4,gcc,gcc_O2,-O2,same_A,completed,,32,32,2.6950724689836347,3,5,5,2.188239422047485,3,5,5,1.7126521578753227,228903592.4812136
BM6,Python-like lexer,fine,fine,off,B4,gcc,gcc_O3,-O3,same_A,completed,,32,32,2.6950724689836347,3,5,5,2.188239422047485,3,5,5,1.7126521578753227,286023232.2787873
BM6,Python-like lexer,fine,fine,off,B4,gcc,gcc_Os,-Os,same_A,completed,,32,32,2.6950724689836347,3,5,5,2.188239422047485,3,5,5,1.7126521578753227,224631176.82174072
BM6,Python-like lexer,fine,fine,off,B4,clang,clang_O2,-O2,same_A,completed,,32,32,2.6950724689836347,3,5,5,2.188239422047485,3,5,5,1.7126521578753227,4815148148148.148
BM6,Python-like lexer,fine,fine,off,B4,clang,clang_O3,-O3,same_A,completed,,32,32,2.6950724689836347,3,5,5,2.188239422047485,3,5,5,1.7126521578753227,4483068965517.241
BM6,Python-like lexer,fine,fine,off,B4,clang,clang_Os,-Os,same_A,completed,,32,32,2.6950724689836347,3,5,5,2.188239422047485,3,5,5,1.7126521578753227,235781971.18218338
BM6,Python-like lexer,fine,fine,off,B5_TREE,gcc,gcc_O2,-O2,same_A,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,219308248.45567074
BM6,Python-like lexer,fine,fine,off,B5_TREE,gcc,gcc_O3,-O3,same_A,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,246904647.27839705
BM6,Python-like lexer,fine,fine,off,B5_TREE,gcc,gcc_Os,-Os,same_A,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,213432337.19318148
BM6,Python-like lexer,fine,fine,off,B5_TREE,clang,clang_O2,-O2,same_A,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,5909500000000.0
BM6,Python-like lexer,fine,fine,off,B5_TREE,clang,clang_O3,-O3,same_A,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,5532297872340.426
BM6,Python-like lexer,fine,fine,off,B5_TREE,clang,clang_Os,-Os,same_A,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,214833205.95707765
BM6,Python-like lexer,fine,fine,off,B5_DAG,gcc,gcc_O2,-O2,same_A,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,185123376.18880138
BM6,Python-like lexer,fine,fine,off,B5_DAG,gcc,gcc_O3,-O3,same_A,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,220645938.6986185
BM6,Python-like lexer,fine,fine,off,B5_DAG,gcc,gcc_Os,-Os,same_A,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,109461352.71394846
BM6,Python-like lexer,fine,fine,off,B5_DAG,clang,clang_O2,-O2,same_A,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,5000346153846.153
BM6,Python-like lexer,fine,fine,off,B5_DAG,clang,clang_O3,-O3,same_A,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,5000346153846.153
BM6,Python-like lexer,fine,fine,off,B5_DAG,clang,clang_Os,-Os,same_A,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,202093858.32646778
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_O2,-O2,same_B,completed,,0,0,0.0,18,34,34,7.964755468352591,11,20,20,6.61426183728342,209835879.98949912
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_O3,-O3,same_B,completed,,0,0,0.0,18,34,34,7.964755468352591,11,20,20,6.61426183728342,229155165.24741817
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_Os,-Os,same_B,completed,,0,0,0.0,18,34,34,7.964755468352591,11,20,20,6.61426183728342,194236168.57517627
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_O2,-O2,same_B,completed,,0,0,0.0,18,34,34,7.964755468352591,11,20,20,6.61426183728342,3839535714285.7144
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_O3,-O3,same_B,completed,,0,0,0.0,18,34,34,7.964755468352591,11,20,20,6.61426183728342,4674217391304.348
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_Os,-Os,same_B,completed,,0,0,0.0,18,34,34,7.964755468352591,11,20,20,6.61426183728342,237551981.82790425
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_O2,-O2,same_B,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0144196331246693,221564556.10112992
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_O3,-O3,same_B,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0144196331246693,231342874.08127892
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_Os,-Os,same_B,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0144196331246693,187271750.1974935
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_O2,-O2,same_B,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0144196331246693,3909345454545.4546
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_O3,-O3,same_B,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0144196331246693,4886681818181.818
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_Os,-Os,same_B,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0144196331246693,250119526.0834414
BM6,Python-like lexer,fine,fine,off,B3,gcc,gcc_O2,-O2,same_B,completed,,32,32,14.942736719715137,1,1,1,1.0,1,2,2,1.9317636799651188,191067509.0862236
BM6,Python-like lexer,fine,fine,off,B3,gcc,gcc_O3,-O3,same_B,completed,,32,32,14.942736719715137,1,1,1,1.0,1,2,2,1.9317636799651188,213339498.27801588
BM6,Python-like lexer,fine,fine,off,B3,gcc,gcc_Os,-Os,same_B,completed,,32,32,14.942736719715137,1,1,1,1.0,1,2,2,1.9317636799651188,176394099.46830896
BM6,Python-like lexer,fine,fine,off,B3,clang,clang_O2,-O2,same_B,completed,,32,32,14.942736719715137,1,1,1,1.0,1,2,2,1.9317636799651188,4674217391304.348
BM6,Python-like lexer,fine,fine,off,B3,clang,clang_O3,-O3,same_B,completed,,32,32,14.942736719715137,1,1,1,1.0,1,2,2,1.9317636799651188,4674217391304.348
BM6,Python-like lexer,fine,fine,off,B3,clang,clang_Os,-Os,same_B,completed,,32,32,14.942736719715137,1,1,1,1.0,1,2,2,1.9317636799651188,192210527.4449822
BM6,Python-like lexer,fine,fine,off,B4,gcc,gcc_O2,-O2,same_B,completed,,32,32,2.7192375969354385,3,5,5,2.183759485917759,3,5,5,1.7063959222232603,226890348.39646456
BM6,Python-like lexer,fine,fine,off,B4,gcc,gcc_O3,-O3,same_B,completed,,32,32,2.7192375969354385,3,5,5,2.183759485917759,3,5,5,1.7063959222232603,285941504.1671598
BM6,Python-like lexer,fine,fine,off,B4,gcc,gcc_Os,-Os,same_B,completed,,32,32,2.7192375969354385,3,5,5,2.183759485917759,3,5,5,1.7063959222232603,226207659.83949772
BM6,Python-like lexer,fine,fine,off,B4,clang,clang_O2,-O2,same_B,completed,,32,32,2.7192375969354385,3,5,5,2.183759485917759,3,5,5,1.7063959222232603,4778088888888.889
BM6,Python-like lexer,fine,fine,off,B4,clang,clang_O3,-O3,same_B,completed,,32,32,2.7192375969354385,3,5,5,2.183759485917759,3,5,5,1.7063959222232603,3909345454545.4546
BM6,Python-like lexer,fine,fine,off,B4,clang,clang_Os,-Os,same_B,completed,,32,32,2.7192375969354385,3,5,5,2.183759485917759,3,5,5,1.7063959222232603,217748044.44606477
BM6,Python-like lexer,fine,fine,off,B5_TREE,gcc,gcc_O2,-O2,same_B,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,226184101.8708941
BM6,Python-like lexer,fine,fine,off,B5_TREE,gcc,gcc_O3,-O3,same_B,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,245543672.52316812
BM6,Python-like lexer,fine,fine,off,B5_TREE,gcc,gcc_Os,-Os,same_B,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,215189379.34416547
BM6,Python-like lexer,fine,fine,off,B5_TREE,clang,clang_O2,-O2,same_B,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,4778088888888.889
BM6,Python-like lexer,fine,fine,off,B5_TREE,clang,clang_O3,-O3,same_B,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,4388040816326.5303
BM6,Python-like lexer,fine,fine,off,B5_TREE,clang,clang_Os,-Os,same_B,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,230601509.000917
BM6,Python-like lexer,fine,fine,off,B5_DAG,gcc,gcc_O2,-O2,same_B,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,183642216.51117882
BM6,Python-like lexer,fine,fine,off,B5_DAG,gcc,gcc_O3,-O3,same_B,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,222257367.6104237
BM6,Python-like lexer,fine,fine,off,B5_DAG,gcc,gcc_Os,-Os,same_B,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,111739699.82954308
BM6,Python-like lexer,fine,fine,off,B5_DAG,clang,clang_O2,-O2,same_B,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,4215960784313.7256
BM6,Python-like lexer,fine,fine,off,B5_DAG,clang,clang_O3,-O3,same_B,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,4778088888888.889
BM6,Python-like lexer,fine,fine,off,B5_DAG,clang,clang_Os,-Os,same_B,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,209258756.4221224
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_O2,-O2,A_to_B,completed,,0,0,0.0,18,34,34,7.732894890734227,11,20,20,6.433833253861864,207560702.72581857
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_O3,-O3,A_to_B,completed,,0,0,0.0,18,34,34,7.732894890734227,11,20,20,6.433833253861864,226745829.2029612
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_Os,-Os,A_to_B,completed,,0,0,0.0,18,34,34,7.732894890734227,11,20,20,6.433833253861864,193834831.02309278
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_O2,-O2,A_to_B,completed,,0,0,0.0,18,34,34,7.732894890734227,11,20,20,6.433833253861864,3772175438596.491
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_O3,-O3,A_to_B,completed,,0,0,0.0,18,34,34,7.732894890734227,11,20,20,6.433833253861864,4134884615384.615
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_Os,-Os,A_to_B,completed,,0,0,0.0,18,34,34,7.732894890734227,11,20,20,6.433833253861864,240337658.011721
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0121636332556614,223130367.10338566
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0121636332556614,229774728.56287938
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0121636332556614,191527209.79058978
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0121636332556614,3909345454545.4546
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0121636332556614,4134884615384.615
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0121636332556614,253483999.12760025
BM6,Python-like lexer,fine,fine,off,B3,gcc,gcc_O2,-O2,A_to_B,completed,,32,32,15.344036490899766,1,1,1,1.0,1,2,2,1.9330550332430658,187766950.10352707
BM6,Python-like lexer,fine,fine,off,B3,gcc,gcc_O3,-O3,A_to_B,completed,,32,32,15.344036490899766,1,1,1,1.0,1,2,2,1.9330550332430658,210144941.70079267
BM6,Python-like lexer,fine,fine,off,B3,gcc,gcc_Os,-Os,A_to_B,completed,,32,32,15.344036490899766,1,1,1,1.0,1,2,2,1.9330550332430658,176337246.39844373
BM6,Python-like lexer,fine,fine,off,B3,clang,clang_O2,-O2,A_to_B,completed,,32,32,15.344036490899766,1,1,1,1.0,1,2,2,1.9330550332430658,3839535714285.7144
BM6,Python-like lexer,fine,fine,off,B3,clang,clang_O3,-O3,A_to_B,completed,,32,32,15.344036490899766,1,1,1,1.0,1,2,2,1.9330550332430658,4056867924528.3022
BM6,Python-like lexer,fine,fine,off,B3,clang,clang_Os,-Os,A_to_B,completed,,32,32,15.344036490899766,1,1,1,1.0,1,2,2,1.9330550332430658,192951016.06773484
BM6,Python-like lexer,fine,fine,off,B4,gcc,gcc_O2,-O2,A_to_B,completed,,32,32,2.6950724689836347,3,5,5,2.188239422047485,3,5,5,1.7126521578753227,230472233.65575907
BM6,Python-like lexer,fine,fine,off,B4,gcc,gcc_O3,-O3,A_to_B,completed,,32,32,2.6950724689836347,3,5,5,2.188239422047485,3,5,5,1.7126521578753227,285933138.5568365
BM6,Python-like lexer,fine,fine,off,B4,gcc,gcc_Os,-Os,A_to_B,completed,,32,32,2.6950724689836347,3,5,5,2.188239422047485,3,5,5,1.7126521578753227,235267213.326418
BM6,Python-like lexer,fine,fine,off,B4,clang,clang_O2,-O2,A_to_B,completed,,32,32,2.6950724689836347,3,5,5,2.188239422047485,3,5,5,1.7126521578753227,4134884615384.615
BM6,Python-like lexer,fine,fine,off,B4,clang,clang_O3,-O3,A_to_B,completed,,32,32,2.6950724689836347,3,5,5,2.188239422047485,3,5,5,1.7126521578753227,4300280000000.0
BM6,Python-like lexer,fine,fine,off,B4,clang,clang_Os,-Os,A_to_B,completed,,32,32,2.6950724689836347,3,5,5,2.188239422047485,3,5,5,1.7126521578753227,235478751.89055222
BM6,Python-like lexer,fine,fine,off,B5_TREE,gcc,gcc_O2,-O2,A_to_B,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,226010780.5378496
BM6,Python-like lexer,fine,fine,off,B5_TREE,gcc,gcc_O3,-O3,A_to_B,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,241652842.77628675
BM6,Python-like lexer,fine,fine,off,B5_TREE,gcc,gcc_Os,-Os,A_to_B,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,216694465.58057734
BM6,Python-like lexer,fine,fine,off,B5_TREE,clang,clang_O2,-O2,A_to_B,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,3707137931034.4824
BM6,Python-like lexer,fine,fine,off,B5_TREE,clang,clang_O3,-O3,A_to_B,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,4056867924528.3022
BM6,Python-like lexer,fine,fine,off,B5_TREE,clang,clang_Os,-Os,A_to_B,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,228233755.59136292
BM6,Python-like lexer,fine,fine,off,B5_DAG,gcc,gcc_O2,-O2,A_to_B,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,186912784.34972495
BM6,Python-like lexer,fine,fine,off,B5_DAG,gcc,gcc_O3,-O3,A_to_B,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,222465481.29600984
BM6,Python-like lexer,fine,fine,off,B5_DAG,gcc,gcc_Os,-Os,A_to_B,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,114382169.03413473
BM6,Python-like lexer,fine,fine,off,B5_DAG,clang,clang_O2,-O2,A_to_B,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,4215960784313.7256
BM6,Python-like lexer,fine,fine,off,B5_DAG,clang,clang_O3,-O3,A_to_B,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,5119380952380.952
BM6,Python-like lexer,fine,fine,off,B5_DAG,clang,clang_Os,-Os,A_to_B,completed,,32,8,4.001961295894774,1,1,1,1.0,1,2,2,1.5834225513040818,204872210.94175053
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_O2,-O2,B_to_A,completed,,0,0,0.0,18,34,34,7.964755468352591,11,20,20,6.61426183728342,204545150.60954168
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_O3,-O3,B_to_A,completed,,0,0,0.0,18,34,34,7.964755468352591,11,20,20,6.61426183728342,220276767.0692087
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_Os,-Os,B_to_A,completed,,0,0,0.0,18,34,34,7.964755468352591,11,20,20,6.61426183728342,190581945.66298503
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_O2,-O2,B_to_A,completed,,0,0,0.0,18,34,34,7.964755468352591,11,20,20,6.61426183728342,4906000000000.0
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_O3,-O3,B_to_A,completed,,0,0,0.0,18,34,34,7.964755468352591,11,20,20,6.61426183728342,5098392156862.745
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_Os,-Os,B_to_A,completed,,0,0,0.0,18,34,34,7.964755468352591,11,20,20,6.61426183728342,231801498.93869007
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0144196331246693,217537859.42505378
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0144196331246693,227666977.789997
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0144196331246693,186972378.900621
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0144196331246693,5778177777777.778
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0144196331246693,5306489795918.367
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.0144196331246693,246432426.74592397
BM6,Python-like lexer,fine,fine,off,B3,gcc,gcc_O2,-O2,B_to_A,completed,,32,32,14.942736719715137,1,1,1,1.0,1,2,2,1.9317636799651188,184099962.1913176
BM6,Python-like lexer,fine,fine,off,B3,gcc,gcc_O3,-O3,B_to_A,completed,,32,32,14.942736719715137,1,1,1,1.0,1,2,2,1.9317636799651188,210062594.31965435
BM6,Python-like lexer,fine,fine,off,B3,gcc,gcc_Os,-Os,B_to_A,completed,,32,32,14.942736719715137,1,1,1,1.0,1,2,2,1.9317636799651188,177631826.1405394
BM6,Python-like lexer,fine,fine,off,B3,clang,clang_O2,-O2,B_to_A,completed,,32,32,14.942736719715137,1,1,1,1.0,1,2,2,1.9317636799651188,5778177777777.778
BM6,Python-like lexer,fine,fine,off,B3,clang,clang_O3,-O3,B_to_A,completed,,32,32,14.942736719715137,1,1,1,1.0,1,2,2,1.9317636799651188,5532297872340.426
BM6,Python-like lexer,fine,fine,off,B3,clang,clang_Os,-Os,B_to_A,completed,,32,32,14.942736719715137,1,1,1,1.0,1,2,2,1.9317636799651188,188870761.77927184
BM6,Python-like lexer,fine,fine,off,B4,gcc,gcc_O2,-O2,B_to_A,completed,,32,32,2.7192375969354385,3,5,5,2.183759485917759,3,5,5,1.7063959222232603,229090950.74092576
BM6,Python-like lexer,fine,fine,off,B4,gcc,gcc_O3,-O3,B_to_A,completed,,32,32,2.7192375969354385,3,5,5,2.183759485917759,3,5,5,1.7063959222232603,292562013.2273882
BM6,Python-like lexer,fine,fine,off,B4,gcc,gcc_Os,-Os,B_to_A,completed,,32,32,2.7192375969354385,3,5,5,2.183759485917759,3,5,5,1.7063959222232603,224934513.98476782
BM6,Python-like lexer,fine,fine,off,B4,clang,clang_O2,-O2,B_to_A,completed,,32,32,2.7192375969354385,3,5,5,2.183759485917759,3,5,5,1.7063959222232603,5200360000000.0
BM6,Python-like lexer,fine,fine,off,B4,clang,clang_O3,-O3,B_to_A,completed,,32,32,2.7192375969354385,3,5,5,2.183759485917759,3,5,5,1.7063959222232603,4815148148148.148
BM6,Python-like lexer,fine,fine,off,B4,clang,clang_Os,-Os,B_to_A,completed,,32,32,2.7192375969354385,3,5,5,2.183759485917759,3,5,5,1.7063959222232603,221128373.99404186
BM6,Python-like lexer,fine,fine,off,B5_TREE,gcc,gcc_O2,-O2,B_to_A,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,217498736.92170253
BM6,Python-like lexer,fine,fine,off,B5_TREE,gcc,gcc_O3,-O3,B_to_A,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,246403002.1179715
BM6,Python-like lexer,fine,fine,off,B5_TREE,gcc,gcc_Os,-Os,B_to_A,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,213245744.60669136
BM6,Python-like lexer,fine,fine,off,B5_TREE,clang,clang_O2,-O2,B_to_A,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,5652565217391.304
BM6,Python-like lexer,fine,fine,off,B5_TREE,clang,clang_O3,-O3,B_to_A,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,6046930232558.14
BM6,Python-like lexer,fine,fine,off,B5_TREE,clang,clang_Os,-Os,B_to_A,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,227903242.4880403
BM6,Python-like lexer,fine,fine,off,B5_DAG,gcc,gcc_O2,-O2,B_to_A,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,183309422.50954375
BM6,Python-like lexer,fine,fine,off,B5_DAG,gcc,gcc_O3,-O3,B_to_A,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,219845797.3043698
BM6,Python-like lexer,fine,fine,off,B5_DAG,gcc,gcc_Os,-Os,B_to_A,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,111462336.05454074
BM6,Python-like lexer,fine,fine,off,B5_DAG,clang,clang_O2,-O2,B_to_A,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,4643178571428.571
BM6,Python-like lexer,fine,fine,off,B5_DAG,clang,clang_O3,-O3,B_to_A,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,4483068965517.241
BM6,Python-like lexer,fine,fine,off,B5_DAG,clang,clang_Os,-Os,B_to_A,completed,,32,8,4.040217176907825,1,1,1,1.0,1,2,2,1.5865229894006871,201258864.45225
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_O2,-O2,uniform,completed,,0,0,0.0,18,34,34,7.838288807167885,11,20,20,6.516746111692155,202476584.42533338
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_O3,-O3,uniform,completed,,0,0,0.0,18,34,34,7.838288807167885,11,20,20,6.516746111692155,222973419.12070516
BM6,Python-like lexer,fine,fine,off,B1,gcc,gcc_Os,-Os,uniform,completed,,0,0,0.0,18,34,34,7.838288807167885,11,20,20,6.516746111692155,189917815.10297215
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_O2,-O2,uniform,completed,,0,0,0.0,18,34,34,7.838288807167885,11,20,20,6.516746111692155,5652565217391.304
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_O3,-O3,uniform,completed,,0,0,0.0,18,34,34,7.838288807167885,11,20,20,6.516746111692155,5532297872340.426
BM6,Python-like lexer,fine,fine,off,B1,clang,clang_Os,-Os,uniform,completed,,0,0,0.0,18,34,34,7.838288807167885,11,20,20,6.516746111692155,229468208.93928605
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.012444512991551,216039130.28667238
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.012444512991551,229365988.08437967
BM6,Python-like lexer,fine,fine,off,B2,gcc,gcc_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.012444512991551,187234244.7889476
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.012444512991551,5417041666666.667
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.012444512991551,5532297872340.426
BM6,Python-like lexer,fine,fine,off,B2,clang,clang_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,3,5,5,2.012444512991551,247659305.34468934
BM6,Python-like lexer,fine,fine,off,B3,gcc,gcc_O2,-O2,uniform,completed,,32,32,15.152741696830072,1,1,1,1.0,1,2,2,1.9325817785724957,183292365.62603757
